origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
MSP,2013,2,10,8,24.8,24.8,100,80,14.960139999999999,NA,1e-4,NA,5,2013-02-10T14:00:00Z
MSP,2013,2,10,9,32,28.4,92.92,80,17.261699999999998,NA,0.05,NA,2.5,2013-02-10T15:00:00Z
MSP,2013,2,10,10,32,26.6,80.22,110,14.960139999999999,NA,0.11,NA,2.5,2013-02-10T16:00:00Z
MSP,2013,2,10,11,32,28.4,86.39,100,12.658579999999999,NA,0.06,NA,2.5,2013-02-10T17:00:00Z
MSP,2013,2,10,12,32,28.4,86.39,90,12.658579999999999,NA,0.04,NA,0.25,2013-02-10T18:00:00Z
MSP,2013,2,10,13,32,26.6,80.22,100,12.658579999999999,NA,0.13,NA,2,2013-02-10T19:00:00Z
MSP,2013,2,10,14,32,28.4,86.39,100,13.809359999999998,NA,1e-4,NA,5,2013-02-10T20:00:00Z
MSP,2013,2,10,19,35.6,32,86.59,NA,6.904679999999999,NA,0.06,NA,2.5,2013-02-11T01:00:00Z
MSP,2013,2,10,20,33.8,32,93.03,360,6.904679999999999,NA,0.02,NA,2,2013-02-11T02:00:00Z
MSP,2013,2,10,21,33.8,32,93.03,350,5.7539,NA,1e-4,NA,2,2013-02-11T03:00:00Z
MSP,2013,2,10,23,32,30.2,92.97,330,14.960139999999999,NA,0.03,NA,1.5,2013-02-11T05:00:00Z
MSP,2013,2,11,0,32,28.4,92.92,310,14.960139999999999,NA,1e-4,NA,3,2013-02-11T06:00:00Z
MSP,2013,2,11,1,30.2,28.4,92.92,300,11.5078,19.56326,1e-4,NA,4,2013-02-11T07:00:00Z
MSP,2013,2,11,5,26.6,24.8,92.8,300,18.41248,28.769499999999997,0,NA,10,2013-02-11T11:00:00Z
MSP,2013,2,11,6,26.6,23,86.07,300,13.809359999999998,26.46794,1e-4,NA,8,2013-02-11T12:00:00Z
MSP,2013,2,11,7,26.6,23,86.07,300,17.261699999999998,29.920279999999998,1e-4,NA,3,2013-02-11T13:00:00Z
MSP,2013,2,11,23,19.4,14,79.16,280,8.05546,NA,0,NA,10,2013-02-12T05:00:00Z
MSP,2013,2,12,2,17.6,12.2,79,250,6.904679999999999,NA,0,NA,10,2013-02-12T08:00:00Z
MSP,2013,2,12,6,19.4,14,79.16,190,4.60312,NA,0,NA,10,2013-02-12T12:00:00Z
MSP,2013,2,13,19,37.4,32,93.03,120,8.05546,NA,1e-4,NA,9,2013-02-14T01:00:00Z
MSP,2013,2,13,20,33.8,33.8,100,110,8.05546,NA,0.03,NA,1.5,2013-02-14T02:00:00Z
MSP,2013,2,13,21,33.8,33.8,100,120,5.7539,NA,0.01,NA,1.5,2013-02-14T03:00:00Z
MSP,2013,2,13,22,33.8,33.8,100,0,0,NA,0.02,NA,1,2013-02-14T04:00:00Z
MSP,2013,2,13,23,33.8,33.8,100,0,0,NA,0.01,NA,1,2013-02-14T05:00:00Z
MSP,2013,2,14,0,33.8,33.8,100,360,5.7539,NA,1e-4,NA,1,2013-02-14T06:00:00Z
MSP,2013,2,14,1,33.8,32,93.03,360,14.960139999999999,NA,1e-4,NA,2,2013-02-14T07:00:00Z
MSP,2013,2,14,2,32,30.2,92.97,360,14.960139999999999,NA,1e-4,NA,1.5,2013-02-14T08:00:00Z
MSP,2013,2,14,3,30.2,28.4,92.92,360,12.658579999999999,NA,1e-4,NA,5,2013-02-14T09:00:00Z
MSP,2013,2,14,11,30.2,24.8,80.07,290,10.357019999999999,NA,0,NA,9,2013-02-14T17:00:00Z
MSP,2013,2,14,13,30.2,24.8,80.07,330,10.357019999999999,NA,0,NA,10,2013-02-14T19:00:00Z
MSP,2013,2,14,14,30.2,23,74.26,320,13.809359999999998,NA,0,NA,10,2013-02-14T20:00:00Z
MSP,2013,2,16,4,3.2,-0.4,84.56,250,3.4523399999999995,NA,0,NA,10,2013-02-16T10:00:00Z
MSP,2013,2,16,8,5,1.4,84.68,260,4.60312,NA,0,NA,6,2013-02-16T14:00:00Z
MSP,2013,2,16,10,12.2,3.2,66.58,0,0,NA,1e-4,NA,8,2013-02-16T16:00:00Z
MSP,2013,2,16,11,10.4,3.2,72.12,0,0,NA,0,NA,10,2013-02-16T17:00:00Z
MSP,2013,2,16,12,15.8,3.2,56.86,0,0,NA,0,NA,10,2013-02-16T18:00:00Z
MSP,2013,2,18,5,30.2,24.8,80.07,160,5.7539,NA,0,NA,10,2013-02-18T11:00:00Z
MSP,2013,2,18,7,30.2,26.6,86.28,210,5.7539,NA,0,NA,8,2013-02-18T13:00:00Z
MSP,2013,2,18,8,32,28.4,86.39,240,6.904679999999999,NA,0,NA,8,2013-02-18T14:00:00Z
MSP,2013,2,18,9,32,28.4,86.39,250,6.904679999999999,NA,0,NA,10,2013-02-18T15:00:00Z
MSP,2013,2,18,11,33.8,30.2,86.49,270,8.05546,NA,0,NA,9,2013-02-18T17:00:00Z
MSP,2013,2,18,12,30.2,26.6,86.28,290,18.41248,NA,0,NA,9,2013-02-18T18:00:00Z
MSP,2013,2,18,21,10.4,6.8,85.05,300,18.41248,NA,0.01,NA,2.5,2013-02-19T03:00:00Z
MSP,2013,2,18,22,10.4,5,78.35,300,20.714039999999997,28.769499999999997,1e-4,NA,4,2013-02-19T04:00:00Z
MSP,2013,2,18,23,8.6,5,84.93,300,18.41248,26.46794,1e-4,NA,2,2013-02-19T05:00:00Z
MSP,2013,2,19,0,10.4,3.2,78.18,320,19.56326,NA,1e-4,NA,7,2013-02-19T06:00:00Z
MSP,2013,2,19,1,8.6,1.4,71.92,310,13.809359999999998,27.618719999999996,1e-4,NA,6,2013-02-19T07:00:00Z
MSP,2013,2,19,2,8.6,1.4,78.01,310,18.41248,26.46794,1e-4,NA,7,2013-02-19T08:00:00Z
MSP,2013,2,19,3,6.8,-0.4,71.71,310,23.0156,29.920279999999998,0,NA,10,2013-02-19T09:00:00Z
MSP,2013,2,19,4,5,-0.4,77.84,300,17.261699999999998,25.317159999999998,0,NA,6,2013-02-19T10:00:00Z
MSP,2013,2,19,8,3.2,-5.8,65.38,320,23.0156,33.37262,0,NA,9,2013-02-19T14:00:00Z
MSP,2013,2,21,5,8.6,1.4,71.92,50,10.357019999999999,NA,0,NA,10,2013-02-21T11:00:00Z
MSP,2013,2,21,6,8.6,1.4,71.92,180,6.904679999999999,NA,0,NA,10,2013-02-21T12:00:00Z
MSP,2013,2,22,1,21.2,17.6,85.74,70,13.809359999999998,NA,0.01,NA,2.5,2013-02-22T07:00:00Z
MSP,2013,2,22,2,21.2,17.6,85.74,40,13.809359999999998,NA,0.02,NA,5,2013-02-22T08:00:00Z
MSP,2013,2,22,3,21.2,17.6,92.57,30,9.20624,NA,0.03,NA,2,2013-02-22T09:00:00Z
MSP,2013,2,22,4,19.4,17.6,92.57,10,8.05546,NA,0.02,NA,1,2013-02-22T10:00:00Z
MSP,2013,2,22,5,21.2,19.4,92.63,10,9.20624,NA,0.01,NA,1.5,2013-02-22T11:00:00Z
MSP,2013,2,22,6,21.2,19.4,92.63,20,11.5078,NA,0.01,NA,2,2013-02-22T12:00:00Z
MSP,2013,2,22,7,21.2,19.4,92.63,20,10.357019999999999,NA,0.01,NA,2.5,2013-02-22T13:00:00Z
MSP,2013,2,22,8,21.2,19.4,92.63,20,10.357019999999999,NA,0.02,NA,1,2013-02-22T14:00:00Z
MSP,2013,2,22,9,23,19.4,92.63,30,10.357019999999999,NA,0.01,NA,2,2013-02-22T15:00:00Z
MSP,2013,2,22,10,24.8,19.4,79.62,30,9.20624,NA,0.01,NA,4,2013-02-22T16:00:00Z
MSP,2013,2,22,11,24.8,19.4,79.62,30,8.05546,NA,1e-4,NA,4,2013-02-22T17:00:00Z
MSP,2013,2,22,13,28.4,19.4,73.89,360,5.7539,NA,1e-4,NA,10,2013-02-22T19:00:00Z
MSP,2013,2,22,15,26.6,19.4,73.89,310,4.60312,NA,1e-4,NA,4,2013-02-22T21:00:00Z
MSP,2013,2,22,16,26.6,21.2,79.77,300,6.904679999999999,NA,1e-4,NA,6,2013-02-22T22:00:00Z
MSP,2013,2,22,18,26.6,21.2,79.77,300,5.7539,NA,0,NA,10,2013-02-23T00:00:00Z
MSP,2013,2,23,1,21.2,19.4,92.63,250,4.60312,NA,0,NA,8,2013-02-23T07:00:00Z
MSP,2013,2,23,7,19.4,17.6,92.57,260,4.60312,NA,0,NA,6,2013-02-23T13:00:00Z
MSP,2013,2,23,8,21.2,19.4,92.63,270,3.4523399999999995,NA,0,NA,5,2013-02-23T14:00:00Z
MSP,2013,2,23,9,23,21.2,92.69,250,4.60312,NA,0,NA,6,2013-02-23T15:00:00Z
MSP,2013,2,23,10,26.6,21.2,79.77,260,4.60312,NA,0,NA,6,2013-02-23T16:00:00Z
MSP,2013,2,23,12,28.4,21.2,74.08,230,4.60312,NA,0,NA,7,2013-02-23T18:00:00Z
MSP,2013,2,23,17,26.6,19.4,79.62,240,9.20624,NA,0,NA,10,2013-02-23T23:00:00Z
MSP,2013,2,23,18,24.8,19.4,79.62,230,5.7539,NA,0,NA,9,2013-02-24T00:00:00Z
MSP,2013,2,24,22,23,17.6,79.47,0,0,NA,0,NA,8,2013-02-25T04:00:00Z
MSP,2013,2,25,8,28.4,21.2,74.08,0,0,NA,0,NA,9,2013-02-25T14:00:00Z
MSP,2013,2,25,14,35.6,23,59.79,0,0,NA,0,NA,7,2013-02-25T20:00:00Z
MSP,2013,2,26,1,21.2,19.4,92.63,340,4.60312,NA,0,NA,2,2013-02-26T07:00:00Z
MSP,2013,2,26,3,19.4,17.6,92.57,350,4.60312,NA,0,NA,3,2013-02-26T09:00:00Z
MSP,2013,2,26,6,23,19.4,85.85,360,4.60312,NA,0,NA,4,2013-02-26T12:00:00Z
MSP,2013,2,26,7,23,19.4,85.85,360,4.60312,NA,0,NA,3,2013-02-26T13:00:00Z
MSP,2013,2,26,12,33.8,24.8,69.25,10,6.904679999999999,NA,0,NA,7,2013-02-26T18:00:00Z
MSP,2013,2,26,14,35.6,26.6,69.46,10,11.5078,NA,0,NA,8,2013-02-26T20:00:00Z
MSP,2013,2,27,0,30.2,24.8,80.07,20,11.5078,NA,0,NA,10,2013-02-27T06:00:00Z
MSP,2013,2,27,10,33.8,24.8,69.25,350,21.864819999999998,28.769499999999997,0,NA,10,2013-02-27T16:00:00Z
MSP,2013,2,28,3,30.2,21.2,68.83,360,10.357019999999999,NA,0,NA,10,2013-02-28T09:00:00Z
MSP,2013,2,28,9,28.4,21.2,74.08,40,14.960139999999999,NA,0,NA,10,2013-02-28T15:00:00Z
MSP,2013,2,28,10,28.4,21.2,74.08,10,11.5078,NA,0,NA,10,2013-02-28T16:00:00Z
MSP,2013,2,28,17,28.4,17.6,63.51,10,11.5078,NA,0,NA,10,2013-02-28T23:00:00Z
MSP,2013,2,28,21,28.4,19.4,68.61,50,10.357019999999999,NA,0,NA,10,2013-03-01T03:00:00Z
MSP,2013,2,28,22,26.6,15.8,63.27,30,9.20624,18.41248,0,NA,10,2013-03-01T04:00:00Z
MSP,2013,3,1,5,24.8,14,63.03,50,9.20624,NA,0,NA,10,2013-03-01T11:00:00Z
MSP,2013,3,1,6,24.8,14,63.03,30,6.904679999999999,NA,0,NA,10,2013-03-01T12:00:00Z
MSP,2013,3,4,6,24.8,19.4,79.62,130,14.960139999999999,NA,0.01,NA,3,2013-03-04T12:00:00Z
MSP,2013,3,4,7,24.8,21.2,85.96,110,13.809359999999998,NA,0.03,NA,1,2013-03-04T13:00:00Z
MSP,2013,3,4,8,24.8,21.2,85.96,110,13.809359999999998,NA,0.01,NA,1.5,2013-03-04T14:00:00Z
MSP,2013,3,4,9,24.8,21.2,85.96,120,14.960139999999999,NA,0.01,NA,2,2013-03-04T15:00:00Z
MSP,2013,3,4,10,24.8,19.4,79.62,110,12.658579999999999,NA,1e-4,NA,3,2013-03-04T16:00:00Z
MSP,2013,3,4,11,24.8,17.6,73.7,90,11.5078,NA,1e-4,NA,3,2013-03-04T17:00:00Z
MSP,2013,3,4,12,26.6,17.6,73.7,100,17.261699999999998,NA,1e-4,NA,5,2013-03-04T18:00:00Z
MSP,2013,3,4,16,26.6,19.4,73.89,100,11.5078,NA,0,NA,10,2013-03-04T22:00:00Z
MSP,2013,3,4,18,24.8,19.4,79.62,90,10.357019999999999,NA,1e-4,NA,4,2013-03-05T00:00:00Z
MSP,2013,3,4,20,26.6,21.2,79.77,120,10.357019999999999,NA,0.02,NA,2,2013-03-05T02:00:00Z
MSP,2013,3,4,21,24.8,23,92.74,90,8.05546,NA,0.07,NA,2,2013-03-05T03:00:00Z
MSP,2013,3,4,22,24.8,24.8,100,110,11.5078,NA,0.07,NA,6,2013-03-05T04:00:00Z
MSP,2013,3,4,23,26.6,24.8,100,100,10.357019999999999,NA,0.04,NA,4,2013-03-05T05:00:00Z
MSP,2013,3,5,0,24.8,24.8,100,100,8.05546,NA,0.03,NA,0.5,2013-03-05T06:00:00Z
MSP,2013,3,5,2,24.8,24.8,100,80,8.05546,NA,0.04,NA,1.5,2013-03-05T08:00:00Z
MSP,2013,3,5,3,24.8,24.8,100,90,9.20624,NA,0.05,NA,1,2013-03-05T09:00:00Z
MSP,2013,3,5,4,24.8,24.8,100,90,8.05546,NA,0.04,NA,0.75,2013-03-05T10:00:00Z
MSP,2013,3,5,5,24.8,23,92.74,90,8.05546,NA,0.04,NA,1.25,2013-03-05T11:00:00Z
MSP,2013,3,5,6,24.8,23,92.74,80,10.357019999999999,NA,0.01,NA,2,2013-03-05T12:00:00Z
MSP,2013,3,5,7,24.8,23,92.74,80,6.904679999999999,NA,0.01,NA,1,2013-03-05T13:00:00Z
MSP,2013,3,5,8,24.8,23,92.74,60,8.05546,NA,1e-4,NA,1,2013-03-05T14:00:00Z
MSP,2013,3,5,9,26.6,23,86.07,70,9.20624,NA,0.01,NA,1.5,2013-03-05T15:00:00Z
MSP,2013,3,5,10,26.6,23,86.07,50,11.5078,NA,0.01,NA,2.5,2013-03-05T16:00:00Z
MSP,2013,3,5,11,26.6,23,86.07,30,8.05546,NA,0.02,NA,1,2013-03-05T17:00:00Z
MSP,2013,3,5,12,28.4,24.8,86.18,360,9.20624,NA,0.01,NA,2.5,2013-03-05T18:00:00Z
MSP,2013,3,5,13,28.4,24.8,86.18,20,9.20624,NA,0.01,NA,3,2013-03-05T19:00:00Z
MSP,2013,3,5,14,30.2,24.8,86.18,10,13.809359999999998,NA,1e-4,NA,7,2013-03-05T20:00:00Z
MSP,2013,3,5,15,30.2,23,74.26,20,13.809359999999998,NA,0,NA,10,2013-03-05T21:00:00Z
MSP,2013,3,5,17,28.4,21.2,74.08,350,8.05546,NA,1e-4,NA,7,2013-03-05T23:00:00Z
MSP,2013,3,5,18,26.6,21.2,79.77,330,6.904679999999999,NA,1e-4,NA,10,2013-03-06T00:00:00Z
MSP,2013,3,5,20,26.6,23,86.07,340,10.357019999999999,NA,0,NA,10,2013-03-06T02:00:00Z
MSP,2013,3,5,21,26.6,21.2,79.77,10,12.658579999999999,NA,0,NA,10,2013-03-06T03:00:00Z
MSP,2013,3,5,22,24.8,19.4,79.62,350,10.357019999999999,NA,0,NA,10,2013-03-06T04:00:00Z
MSP,2013,3,6,0,23,17.6,79.47,10,8.05546,NA,0,NA,10,2013-03-06T06:00:00Z
MSP,2013,3,6,4,21.2,17.6,85.74,310,10.357019999999999,NA,0,NA,10,2013-03-06T10:00:00Z
MSP,2013,3,6,14,28.4,17.6,63.51,320,5.7539,NA,0,NA,10,2013-03-06T20:00:00Z
MSP,2013,3,7,2,10.4,8.6,92.25,0,0,NA,0,NA,6,2013-03-07T08:00:00Z
MSP,2013,3,9,2,33.8,30.2,86.49,130,9.20624,NA,0.07,NA,3,2013-03-09T08:00:00Z
MSP,2013,3,9,3,33.8,32,93.03,120,11.5078,NA,0.04,NA,3,2013-03-09T09:00:00Z
MSP,2013,3,9,9,35.6,33.8,93.08,140,11.5078,NA,0,NA,3,2013-03-09T15:00:00Z
MSP,2013,3,9,10,35.6,35.6,100,150,11.5078,NA,1e-4,NA,3,2013-03-09T16:00:00Z
MSP,2013,3,9,11,35.6,35.6,100,130,9.20624,NA,0.02,NA,2,2013-03-09T17:00:00Z
MSP,2013,3,9,12,37.4,35.6,93.14,130,6.904679999999999,NA,1e-4,NA,3,2013-03-09T18:00:00Z
MSP,2013,3,9,14,37.4,35.6,93.14,130,8.05546,NA,0.02,NA,3,2013-03-09T20:00:00Z
MSP,2013,3,9,15,37.4,35.6,93.14,130,5.7539,NA,0.02,NA,2,2013-03-09T21:00:00Z
MSP,2013,3,9,16,37.4,35.6,93.14,130,5.7539,NA,1e-4,NA,3,2013-03-09T22:00:00Z
MSP,2013,3,9,17,37.4,35.6,93.14,140,6.904679999999999,NA,0.01,NA,3,2013-03-09T23:00:00Z
MSP,2013,3,9,19,35.6,35.6,100,160,3.4523399999999995,NA,1e-4,NA,2.5,2013-03-10T01:00:00Z
MSP,2013,3,9,20,37.4,35.6,100,360,3.4523399999999995,NA,1e-4,NA,1.5,2013-03-10T02:00:00Z
MSP,2013,3,9,21,35.6,35.6,100,0,0,NA,0,NA,0.5,2013-03-10T03:00:00Z
MSP,2013,3,9,22,35.6,35.6,100,290,3.4523399999999995,NA,0,NA,1,2013-03-10T04:00:00Z
MSP,2013,3,9,23,35.6,35.6,100,NA,5.7539,NA,0.03,NA,2,2013-03-10T05:00:00Z
MSP,2013,3,10,0,35.6,35.6,100,300,8.05546,NA,0.01,NA,4,2013-03-10T06:00:00Z
MSP,2013,3,10,3,35.6,33.8,93.08,340,11.5078,NA,1e-4,NA,10,2013-03-10T08:00:00Z
MSP,2013,3,10,5,35.6,32,86.59,360,13.809359999999998,21.864819999999998,0,NA,10,2013-03-10T10:00:00Z
MSP,2013,3,10,7,35.6,30.2,80.51,350,11.5078,NA,1e-4,NA,9,2013-03-10T12:00:00Z
MSP,2013,3,10,8,35.6,28.4,74.8,360,10.357019999999999,20.714039999999997,1e-4,NA,9,2013-03-10T13:00:00Z
MSP,2013,3,10,13,33.8,30.2,86.49,360,19.56326,NA,0,NA,9,2013-03-10T18:00:00Z
MSP,2013,3,10,14,33.8,28.4,80.36,360,19.56326,25.317159999999998,0,NA,8,2013-03-10T19:00:00Z
MSP,2013,3,10,15,33.8,28.4,80.36,360,17.261699999999998,24.166379999999997,0,NA,10,2013-03-10T20:00:00Z
MSP,2013,3,11,10,28.4,21.2,74.08,340,11.5078,NA,0,NA,10,2013-03-11T15:00:00Z
MSP,2013,3,11,13,28.4,23,79.92,350,11.5078,NA,0,NA,10,2013-03-11T18:00:00Z
MSP,2013,3,11,15,30.2,23,74.26,320,12.658579999999999,NA,0,NA,10,2013-03-11T20:00:00Z
MSP,2013,3,11,17,30.2,21.2,68.83,310,9.20624,NA,0,NA,10,2013-03-11T22:00:00Z
MSP,2013,3,12,13,28.4,17.6,63.51,310,12.658579999999999,20.714039999999997,0,NA,10,2013-03-12T18:00:00Z
MSP,2013,3,12,14,28.4,19.4,68.61,330,16.11092,27.618719999999996,1e-4,NA,7,2013-03-12T19:00:00Z
MSP,2013,3,14,5,24.8,21.2,85.96,130,11.5078,NA,0.03,NA,2.5,2013-03-14T10:00:00Z
MSP,2013,3,14,6,24.8,21.2,85.96,130,11.5078,NA,0.01,NA,3,2013-03-14T11:00:00Z
MSP,2013,3,14,7,24.8,21.2,85.96,120,11.5078,NA,0.01,NA,6,2013-03-14T12:00:00Z
MSP,2013,3,14,8,24.8,23,92.74,130,9.20624,NA,0,NA,7,2013-03-14T13:00:00Z
MSP,2013,3,14,9,24.8,21.2,85.96,120,5.7539,NA,0,NA,8,2013-03-14T14:00:00Z
MSP,2013,3,15,5,33.8,28.4,80.36,360,4.60312,NA,1e-4,NA,6,2013-03-15T10:00:00Z
MSP,2013,3,15,6,32,28.4,86.39,350,4.60312,NA,0.01,NA,5,2013-03-15T11:00:00Z
MSP,2013,3,15,7,32,30.2,92.97,NA,6.904679999999999,NA,0.02,NA,2.5,2013-03-15T12:00:00Z
MSP,2013,3,15,8,32,30.2,92.97,30,6.904679999999999,NA,0.01,NA,2.5,2013-03-15T13:00:00Z
MSP,2013,3,15,9,33.8,30.2,86.49,50,11.5078,NA,0.02,NA,2.5,2013-03-15T14:00:00Z
MSP,2013,3,15,10,33.8,30.2,92.97,50,9.20624,NA,0.03,NA,2.5,2013-03-15T15:00:00Z
MSP,2013,3,15,12,33.8,30.2,86.49,70,8.05546,NA,1e-4,NA,4,2013-03-15T17:00:00Z
MSP,2013,3,15,13,35.6,30.2,80.51,60,8.05546,NA,1e-4,NA,2.5,2013-03-15T18:00:00Z
MSP,2013,3,15,14,33.8,30.2,86.49,50,8.05546,NA,1e-4,NA,7,2013-03-15T19:00:00Z
MSP,2013,3,15,18,33.8,28.4,86.39,60,11.5078,NA,0.01,NA,3,2013-03-15T23:00:00Z
MSP,2013,3,15,19,30.2,28.4,92.92,50,11.5078,NA,1e-4,NA,3,2013-03-16T00:00:00Z
MSP,2013,3,15,20,30.2,26.6,86.28,30,11.5078,NA,0.02,NA,7,2013-03-16T01:00:00Z
MSP,2013,3,15,21,28.4,26.6,92.86,360,9.20624,NA,1e-4,NA,8,2013-03-16T02:00:00Z
MSP,2013,3,15,22,26.6,24.8,92.8,20,13.809359999999998,NA,1e-4,NA,4,2013-03-16T03:00:00Z
MSP,2013,3,15,23,26.6,24.8,92.8,360,12.658579999999999,NA,1e-4,NA,5,2013-03-16T04:00:00Z
MSP,2013,3,16,2,23,19.4,85.85,360,11.5078,NA,0,NA,8,2013-03-16T07:00:00Z
MSP,2013,3,16,11,24.8,14,67.96,340,9.20624,NA,0,NA,10,2013-03-16T16:00:00Z
MSP,2013,3,16,13,26.6,15.8,63.27,320,12.658579999999999,NA,0,NA,10,2013-03-16T18:00:00Z
MSP,2013,3,18,0,28.4,19.4,68.61,130,16.11092,NA,0,NA,10,2013-03-18T05:00:00Z
MSP,2013,3,18,1,28.4,21.2,74.08,130,18.41248,24.166379999999997,0,NA,10,2013-03-18T06:00:00Z
MSP,2013,3,18,2,28.4,21.2,74.08,130,19.56326,NA,0,NA,10,2013-03-18T07:00:00Z
MSP,2013,3,18,4,28.4,24.8,86.18,150,10.357019999999999,NA,0.02,NA,1.75,2013-03-18T09:00:00Z
MSP,2013,3,18,5,26.6,26.6,100,140,9.20624,NA,0.02,NA,0.5,2013-03-18T10:00:00Z
MSP,2013,3,18,6,28.4,26.6,92.86,150,9.20624,NA,0.02,NA,0.75,2013-03-18T11:00:00Z
MSP,2013,3,18,7,28.4,26.6,92.86,150,13.809359999999998,NA,0.03,NA,2,2013-03-18T12:00:00Z
MSP,2013,3,18,8,28.4,26.6,92.86,170,13.809359999999998,NA,0.04,NA,1,2013-03-18T13:00:00Z
MSP,2013,3,18,9,30.2,28.4,92.92,210,13.809359999999998,NA,0.02,NA,3,2013-03-18T14:00:00Z
MSP,2013,3,18,10,28.4,24.8,86.18,260,16.11092,NA,1e-4,NA,7,2013-03-18T15:00:00Z
MSP,2013,3,18,11,23,17.6,79.47,280,19.56326,24.166379999999997,1e-4,NA,10,2013-03-18T16:00:00Z
MSP,2013,3,18,12,21.2,14,73.32,260,19.56326,26.46794,0,NA,10,2013-03-18T17:00:00Z
MSP,2013,3,18,13,21.2,12.2,67.73,270,21.864819999999998,27.618719999999996,1e-4,NA,10,2013-03-18T18:00:00Z
MSP,2013,3,18,14,19.4,14,79.16,270,19.56326,31.07106,1e-4,NA,9,2013-03-18T19:00:00Z
MSP,2013,3,18,20,15.8,8.6,72.73,280,20.714039999999997,32.22184,1e-4,NA,10,2013-03-19T01:00:00Z
MSP,2013,3,18,23,12.2,6.8,78.51,280,18.41248,29.920279999999998,0,NA,10,2013-03-19T04:00:00Z
MSP,2013,3,24,11,30.2,21.2,68.83,10,12.658579999999999,NA,0,NA,10,2013-03-24T16:00:00Z
MSP,2013,3,30,4,42.8,33.8,70.28,150,12.658579999999999,NA,0.01,NA,8,2013-03-30T09:00:00Z
MSP,2013,3,30,9,42.8,39.2,86.99,210,6.904679999999999,NA,0.01,NA,5,2013-03-30T14:00:00Z
MSP,2013,3,30,11,44.6,41,87.09,250,9.20624,NA,0,NA,7,2013-03-30T16:00:00Z
MSP,2013,3,30,12,50,42.8,87.19,320,10.357019999999999,NA,0,NA,6,2013-03-30T17:00:00Z
MSP,2013,3,30,13,51.8,42.8,71.26,310,8.05546,NA,0,NA,7,2013-03-30T18:00:00Z
MSP,2013,3,31,3,35.6,30.2,80.51,250,6.904679999999999,NA,0,NA,6,2013-03-31T08:00:00Z
MSP,2013,3,31,4,33.8,32,93.03,280,10.357019999999999,NA,0,NA,6,2013-03-31T09:00:00Z
MSP,2013,3,31,5,33.8,33.8,100,270,10.357019999999999,NA,0,NA,4,2013-03-31T10:00:00Z
MSP,2013,3,31,6,35.6,32,86.59,280,11.5078,19.56326,0,NA,6,2013-03-31T11:00:00Z
MSP,2013,3,31,9,35.6,30.2,80.51,300,13.809359999999998,23.0156,0,NA,6,2013-03-31T14:00:00Z
MSP,2013,3,31,10,37.4,30.2,74.98,290,13.809359999999998,NA,0,NA,7,2013-03-31T15:00:00Z
MSP,2013,3,31,11,39.2,30.2,69.88,300,14.960139999999999,25.317159999999998,0,NA,7,2013-03-31T16:00:00Z
MSP,2013,3,31,12,39.2,24.8,55.95,310,24.166379999999997,33.37262,0,NA,10,2013-03-31T17:00:00Z
MSP,2013,4,5,16,37.4,33.8,93.08,170,10.357019999999999,NA,0.02,NA,2,2013-04-05T21:00:00Z
MSP,2013,4,5,17,33.8,33.8,100,150,10.357019999999999,NA,0.04,NA,1.5,2013-04-05T22:00:00Z
MSP,2013,4,5,18,35.6,33.8,93.08,120,16.11092,NA,1e-4,NA,9,2013-04-05T23:00:00Z
MSP,2013,4,5,19,35.6,33.8,93.08,110,16.11092,NA,1e-4,NA,9,2013-04-06T00:00:00Z
MSP,2013,4,6,16,46.4,42.8,87.19,330,14.960139999999999,NA,0.06,NA,4,2013-04-06T21:00:00Z
MSP,2013,4,6,18,42.8,39.2,86.99,330,16.11092,NA,1e-4,NA,6,2013-04-06T23:00:00Z
MSP,2013,4,6,19,41,37.4,93.19,330,14.960139999999999,NA,0,NA,8,2013-04-07T00:00:00Z
MSP,2013,4,6,20,39.2,35.6,86.79,310,6.904679999999999,NA,0,NA,9,2013-04-07T01:00:00Z
MSP,2013,4,6,21,39.2,35.6,86.79,320,12.658579999999999,NA,0,NA,9,2013-04-07T02:00:00Z
MSP,2013,4,7,0,37.4,33.8,86.69,310,10.357019999999999,NA,0,NA,8,2013-04-07T05:00:00Z
MSP,2013,4,7,8,37.4,30.2,74.98,350,4.60312,NA,0,NA,8,2013-04-07T13:00:00Z
MSP,2013,4,7,13,42.8,32,65.38,90,3.4523399999999995,NA,0,NA,7,2013-04-07T18:00:00Z
MSP,2013,4,8,1,42.8,41,93.3,350,6.904679999999999,NA,0.11,NA,3,2013-04-08T06:00:00Z
MSP,2013,4,8,2,42.8,42.8,100,360,5.7539,NA,0.09,NA,3,2013-04-08T07:00:00Z
MSP,2013,4,8,3,42.8,42.8,100,20,5.7539,NA,0.06,NA,2.5,2013-04-08T08:00:00Z
MSP,2013,4,8,4,42.8,42.8,100,330,3.4523399999999995,NA,0.06,NA,2,2013-04-08T09:00:00Z
MSP,2013,4,8,5,42.8,41,93.3,100,10.357019999999999,NA,0.02,NA,3,2013-04-08T10:00:00Z
MSP,2013,4,8,6,42.8,41,93.3,70,6.904679999999999,NA,0,NA,4,2013-04-08T11:00:00Z
MSP,2013,4,8,7,42.8,41,93.3,100,8.05546,NA,0,NA,5,2013-04-08T12:00:00Z
MSP,2013,4,8,13,44.6,41,87.09,360,5.7539,NA,0,NA,6,2013-04-08T18:00:00Z
